province,unit_number,unit_description,order,candidate_name,votes,votes_raw,percent,percent_raw
TỈNH SÓC TRĂNG,2,"Gồm thị xã Ngã Năm và các huyện: Mỹ Tú, Thạnh Trị.",1,Ông Nguyễn Xuân Dắt,153276,153.276,78.24,"78,24"
TỈNH SÓC TRĂNG,2,"Gồm thị xã Ngã Năm và các huyện: Mỹ Tú, Thạnh Trị.",2,Bà Tô Ái Vang,137608,137.608,70.24,"70,24"
TỈNH SÓC TRĂNG,2,"Gồm thị xã Ngã Năm và các huyện: Mỹ Tú, Thạnh Trị.",3,Ông Chung Tấn Định,55939,55.939,28.56,"28,56"
TỈNH SÓC TRĂNG,2,"Gồm thị xã Ngã Năm và các huyện: Mỹ Tú, Thạnh Trị.",4,Bà Lý Thị Phương,44210,44.210,22.57,"22,57"
TỈNH SÓC TRĂNG,3,"Gồm thị xã Vĩnh Châu và các huyện: Mỹ Xuyên, Trần Đề.",1,Ông Lý Đức (Thượng tọa Lý Minh Đức),250012,250.012,72.74,"72,74"
TỈNH SÓC TRĂNG,3,"Gồm thị xã Vĩnh Châu và các huyện: Mỹ Xuyên, Trần Đề.",2,Bà Triệu Thị Ngọc Diễm,238855,238.855,69.5,"69,50"
TỈNH SÓC TRĂNG,3,"Gồm thị xã Vĩnh Châu và các huyện: Mỹ Xuyên, Trần Đề.",3,Ông Phạm Mạnh Khởi,102773,102.773,29.9,"29,90"
TỈNH SÓC TRĂNG,3,"Gồm thị xã Vĩnh Châu và các huyện: Mỹ Xuyên, Trần Đề.",4,Bà Phan Thị Tố Quyên,93615,93.615,27.24,"27,24"
TỈNH SƠN LA,1,"Gồm thành phố Sơn La và các huyện: Thuận Châu, Mai Sơn, Yên Châu.",1,Ông Nguyễn Hữu Đông,311412,311.412,90.33,"90,33"
TỈNH SƠN LA,1,"Gồm thành phố Sơn La và các huyện: Thuận Châu, Mai Sơn, Yên Châu.",2,Bà Hoàng Thị Đôi,295106,295.106,85.6,"85,60"
TỈNH SƠN LA,1,"Gồm thành phố Sơn La và các huyện: Thuận Châu, Mai Sơn, Yên Châu.",3,Ông Lò Việt Phương,281337,281.337,81.6,"81,60"
TỈNH SƠN LA,1,"Gồm thành phố Sơn La và các huyện: Thuận Châu, Mai Sơn, Yên Châu.",4,Bà Lò Thị Thu Hà,80345,80.345,23.3,"23,30"
TỈNH SƠN LA,1,"Gồm thành phố Sơn La và các huyện: Thuận Châu, Mai Sơn, Yên Châu.",5,Ông Dương Thành Trung,60779,60.779,17.63,"17,63"
TỈNH SƠN LA,2,"Gồm các huyện Mường La, Sông Mã, Sốp Cộp và Quỳnh Nhai.",1,Ông Quàng Văn Hương,179100,179.100,82.58,"82,58"
TỈNH SƠN LA,2,"Gồm các huyện Mường La, Sông Mã, Sốp Cộp và Quỳnh Nhai.",2,Ông Chá A Của,177084,177.084,81.65,"81,65"
TỈNH SƠN LA,2,"Gồm các huyện Mường La, Sông Mã, Sốp Cộp và Quỳnh Nhai.",3,Bà Lò Lan Phương,49447,49.447,22.8,"22,80"
TỈNH SƠN LA,2,"Gồm các huyện Mường La, Sông Mã, Sốp Cộp và Quỳnh Nhai.",4,Ông Giàng A Ký,27255,27.255,12.57,"12,57"
TỈNH SƠN LA,3,"Gồm các huyện: Mộc Châu, Vân Hồ, Phù Yên và Bắc Yên.",1,Ông Đinh Công Sỹ,193909,193.909,87.32,"87,32"
TỈNH SƠN LA,3,"Gồm các huyện: Mộc Châu, Vân Hồ, Phù Yên và Bắc Yên.",2,Ông Vi Đức Thọ,185559,185.559,83.56,"83,56"
TỈNH SƠN LA,3,"Gồm các huyện: Mộc Châu, Vân Hồ, Phù Yên và Bắc Yên.",3,Ông Lê Tiến Quân,36480,36.480,16.43,"16,43"
TỈNH SƠN LA,3,"Gồm các huyện: Mộc Châu, Vân Hồ, Phù Yên và Bắc Yên.",4,Bà Quàng Thị Hoa,27807,27.807,12.52,"12,52"
TỈNH TÂY NINH,1,"Gồm thị xã Trảng Bàng và các huyện: Bến Cầu, Gò Dầu, Châu Thành.",1,Ông Phạm Hùng Thái,322688,322.688,73.39,"73,39"
TỈNH TÂY NINH,1,"Gồm thị xã Trảng Bàng và các huyện: Bến Cầu, Gò Dầu, Châu Thành.",2,Ông Nguyễn Trọng Nghĩa,314927,314.927,71.63,"71,63"
TỈNH TÂY NINH,1,"Gồm thị xã Trảng Bàng và các huyện: Bến Cầu, Gò Dầu, Châu Thành.",3,Bà Hoàng Thị Thanh Thúy,278077,278.077,63.25,"63,25"
TỈNH TÂY NINH,1,"Gồm thị xã Trảng Bàng và các huyện: Bến Cầu, Gò Dầu, Châu Thành.",4,Bà Huỳnh Thị Phương Loan,196669,196.669,44.73,"44,73"
TỈNH TÂY NINH,1,"Gồm thị xã Trảng Bàng và các huyện: Bến Cầu, Gò Dầu, Châu Thành.",5,Bà Lê Thụy Phương Vy,196639,196.639,44.72,"44,72"
TỈNH TÂY NINH,2,"Gồm thành phố Tây Ninh, thị xã Hòa Thành và các huyện: Tân Biên, Tân Châu, Dương Minh Châu.",1,Ông Huỳnh Thanh Phương,367700,367.700,70.84,"70,84"
TỈNH TÂY NINH,2,"Gồm thành phố Tây Ninh, thị xã Hòa Thành và các huyện: Tân Biên, Tân Châu, Dương Minh Châu.",2,Ông Nguyễn Mạnh Tiến,343541,343.541,66.19,"66,19"
TỈNH TÂY NINH,2,"Gồm thành phố Tây Ninh, thị xã Hòa Thành và các huyện: Tân Biên, Tân Châu, Dương Minh Châu.",3,Ông Trần Hữu Hậu,291549,291.549,56.17,"56,17"
TỈNH TÂY NINH,2,"Gồm thành phố Tây Ninh, thị xã Hòa Thành và các huyện: Tân Biên, Tân Châu, Dương Minh Châu.",4,Bà Phan Thị Thùy Vân,283094,283.094,54.54,"54,54"
TỈNH TÂY NINH,2,"Gồm thành phố Tây Ninh, thị xã Hòa Thành và các huyện: Tân Biên, Tân Châu, Dương Minh Châu.",5,Ông Lê Phương Hồng (Phối sư Ngọc Hồng Thanh),253645,253.645,48.87,"48,87"
TỈNH THÁI BÌNH,1,"Gồm các huyện: Vũ Thư, Hưng Hà và Quỳnh Phụ.",1,Ông Nguyễn Khắc Định,426120,426.120,86.23,"86,23"
TỈNH THÁI BÌNH,1,"Gồm các huyện: Vũ Thư, Hưng Hà và Quỳnh Phụ.",2,Ông Nguyễn Văn Huy,407261,407.261,82.42,"82,42"
TỈNH THÁI BÌNH,1,"Gồm các huyện: Vũ Thư, Hưng Hà và Quỳnh Phụ.",3,Bà Trần Khánh Thu,247167,247.167,50.02,"50,02"
TỈNH THÁI BÌNH,1,"Gồm các huyện: Vũ Thư, Hưng Hà và Quỳnh Phụ.",4,Ông Đỗ Văn Vẻ,228842,228.842,46.31,"46,31"
TỈNH THÁI BÌNH,1,"Gồm các huyện: Vũ Thư, Hưng Hà và Quỳnh Phụ.",5,Bà Hoàng Thị Liễu,157742,157.742,31.92,"31,92"
TỈNH THÁI BÌNH,2,Gồm các huyện: Đông Hưng và Thái Thụy.,1,Ông Nguyễn Văn An (Nguyễn Minh An),289426,289.426,86.26,"86,26"
TỈNH THÁI BÌNH,2,Gồm các huyện: Đông Hưng và Thái Thụy.,2,Bà Nguyễn Thị Thu Dung,254666,254.666,75.9,"75,90"
TỈNH THÁI BÌNH,2,Gồm các huyện: Đông Hưng và Thái Thụy.,3,Ông Phan Đức Hiếu,236913,236.913,70.61,"70,61"
TỈNH THÁI BÌNH,2,Gồm các huyện: Đông Hưng và Thái Thụy.,4,Bà Trương Thị Hương Giang,142865,142.865,42.58,"42,58"
TỈNH THÁI BÌNH,2,Gồm các huyện: Đông Hưng và Thái Thụy.,5,Bà Vũ Thị Út,73084,73.084,21.78,"21,78"
TỈNH THÁI BÌNH,3,"Gồm thành phố Thái Bình và các huyện: Tiền Hải, Kiến Xương.",1,Ông Ngô Đông Hải,403247,403.247,90.17,"90,17"
TỈNH THÁI BÌNH,3,"Gồm thành phố Thái Bình và các huyện: Tiền Hải, Kiến Xương.",2,Ông Lại Văn Hoàn,378854,378.854,84.72,"84,72"
TỈNH THÁI BÌNH,3,"Gồm thành phố Thái Bình và các huyện: Tiền Hải, Kiến Xương.",3,Ông Nguyễn Văn Thân,317810,317.810,71.07,"71,07"
TỈNH THÁI BÌNH,3,"Gồm thành phố Thái Bình và các huyện: Tiền Hải, Kiến Xương.",4,Bà Phạm Thị Thắng (Phạm Thị Thùy),115424,115.424,25.81,"25,81"
TỈNH THÁI BÌNH,3,"Gồm thành phố Thái Bình và các huyện: Tiền Hải, Kiến Xương.",5,Bà Bùi Phương Chi,113370,113.370,25.35,"25,35"
TỈNH THÁI NGUYÊN,1,"Gồm các huyện: Đại Từ, Định Hóa và Phú Lương.",1,Ông Nguyễn Công Hoàng,208718,208.718,74.74,"74,74"
TỈNH THÁI NGUYÊN,1,"Gồm các huyện: Đại Từ, Định Hóa và Phú Lương.",2,Ông Lý Văn Huấn,161198,161.198,57.73,"57,73"
TỈNH THÁI NGUYÊN,1,"Gồm các huyện: Đại Từ, Định Hóa và Phú Lương.",3,Bà Nguyễn Thị Hoàng Anh,113632,113.632,40.69,"40,69"
TỈNH THÁI NGUYÊN,1,"Gồm các huyện: Đại Từ, Định Hóa và Phú Lương.",4,Bà Trần Thị Hạnh Quyên,70931,70.931,25.4,"25,40"
TỈNH THÁI NGUYÊN,2,"Gồm thành phố Thái Nguyên và các huyện: Đồng Hỷ, Võ Nhai.",1,Ông Phan Văn Giang,309433,309.433,88.68,"88,68"
TỈNH THÁI NGUYÊN,2,"Gồm thành phố Thái Nguyên và các huyện: Đồng Hỷ, Võ Nhai.",2,Bà Đoàn Thị Hảo,245789,245.789,70.44,"70,44"
TỈNH THÁI NGUYÊN,2,"Gồm thành phố Thái Nguyên và các huyện: Đồng Hỷ, Võ Nhai.",3,Ông Nguyễn Lâm Thành,234869,234.869,67.31,"67,31"
TỈNH THÁI NGUYÊN,2,"Gồm thành phố Thái Nguyên và các huyện: Đồng Hỷ, Võ Nhai.",4,Bà Lê Thị Thanh Bình,157649,157.649,45.18,"45,18"
TỈNH THÁI NGUYÊN,2,"Gồm thành phố Thái Nguyên và các huyện: Đồng Hỷ, Võ Nhai.",5,Bà Hà Thị Tuyết,85691,85.691,24.56,"24,56"
TỈNH THÁI NGUYÊN,3,"Gồm thành phố Sông Công, thị xã Phổ Yên và huyện Phú Bình.",1,Bà Nguyễn Thanh Hải,245019,245.019,85.86,"85,86"
TỈNH THÁI NGUYÊN,3,"Gồm thành phố Sông Công, thị xã Phổ Yên và huyện Phú Bình.",2,Ông Hoàng Anh Công,222323,222.323,77.9,"77,90"
TỈNH THÁI NGUYÊN,3,"Gồm thành phố Sông Công, thị xã Phổ Yên và huyện Phú Bình.",3,Ông Lý Đình Kiêm,59807,59.807,20.96,"20,96"
TỈNH THÁI NGUYÊN,3,"Gồm thành phố Sông Công, thị xã Phổ Yên và huyện Phú Bình.",4,Bà Vi Thị Thu,39446,39.446,13.82,"13,82"
TỈNH THANH HOÁ,1,"Gồm các thành phố: Thanh Hóa, Sầm Sơn và các huyện: Hoằng Hóa, Đông Sơn.",1,Ông Bùi Mạnh Khoa,516229,516.229,92.31,"92,31"
TỈNH THANH HOÁ,1,"Gồm các thành phố: Thanh Hóa, Sầm Sơn và các huyện: Hoằng Hóa, Đông Sơn.",2,Ông Trần Văn Thức,511386,511.386,91.44,"91,44"
TỈNH THANH HOÁ,1,"Gồm các thành phố: Thanh Hóa, Sầm Sơn và các huyện: Hoằng Hóa, Đông Sơn.",3,Ông Võ Mạnh Sơn,506707,506.707,90.6,"90,60"
TỈNH THANH HOÁ,1,"Gồm các thành phố: Thanh Hóa, Sầm Sơn và các huyện: Hoằng Hóa, Đông Sơn.",4,Bà Phan Thị Hương,68972,68.972,12.33,"12,33"
TỈNH THANH HOÁ,1,"Gồm các thành phố: Thanh Hóa, Sầm Sơn và các huyện: Hoằng Hóa, Đông Sơn.",5,Bà Mai Thị Hằng,62441,62.441,11.16,"11,16"
TỈNH THANH HOÁ,2,"Gồm thị xã Bỉm Sơn và các huyện: Hà Trung, Nga Sơn, Hậu Lộc, Vĩnh Lộc, Thạch Thành.",1,Ông Lương Văn Cường (Lương Cường),519102,519.102,97.72,"97,72"
TỈNH THANH HOÁ,2,"Gồm thị xã Bỉm Sơn và các huyện: Hà Trung, Nga Sơn, Hậu Lộc, Vĩnh Lộc, Thạch Thành.",2,Ông Mai Văn Hải,499009,499.009,93.94,"93,94"
TỈNH THANH HOÁ,2,"Gồm thị xã Bỉm Sơn và các huyện: Hà Trung, Nga Sơn, Hậu Lộc, Vĩnh Lộc, Thạch Thành.",3,Ông Cao Mạnh Linh,477371,477.371,89.86,"89,86"
TỈNH THANH HOÁ,2,"Gồm thị xã Bỉm Sơn và các huyện: Hà Trung, Nga Sơn, Hậu Lộc, Vĩnh Lộc, Thạch Thành.",4,Bà Bùi Thị Hương,46902,46.902,8.83,"8,83"
TỈNH THANH HOÁ,2,"Gồm thị xã Bỉm Sơn và các huyện: Hà Trung, Nga Sơn, Hậu Lộc, Vĩnh Lộc, Thạch Thành.",5,Bà Trịnh Thị Minh Hường,42575,42.575,8.01,"8,01"
TỈNH THANH HOÁ,3,"Gồm thị xã Nghi Sơn và các huyện: Quảng Xương, Nông Cống, Như Xuân, Như Thanh.",1,Ông Đào Ngọc Dung,522538,522.538,92.06,"92,06"
TỈNH THANH HOÁ,3,"Gồm thị xã Nghi Sơn và các huyện: Quảng Xương, Nông Cống, Như Xuân, Như Thanh.",2,Ông Vũ Xuân Hùng,513703,513.703,90.5,"90,50"
TỈNH THANH HOÁ,3,"Gồm thị xã Nghi Sơn và các huyện: Quảng Xương, Nông Cống, Như Xuân, Như Thanh.",3,Bà Cầm Thị Mẫn,460742,460.742,81.17,"81,17"
TỈNH THANH HOÁ,3,"Gồm thị xã Nghi Sơn và các huyện: Quảng Xương, Nông Cống, Như Xuân, Như Thanh.",4,Bà Vi Thanh Hương,116393,116.393,20.51,"20,51"
TỈNH THANH HOÁ,3,"Gồm thị xã Nghi Sơn và các huyện: Quảng Xương, Nông Cống, Như Xuân, Như Thanh.",5,Bà Lê Thị Nguyên,74138,74.138,13.06,"13,06"
TỈNH THANH HOÁ,4,"Gồm các huyện: Triệu Sơn, Thiệu Hóa, Yên Định và Thọ Xuân.",1,Bà Cao Thị Xuân,468915,468.915,91.67,"91,67"
TỈNH THANH HOÁ,4,"Gồm các huyện: Triệu Sơn, Thiệu Hóa, Yên Định và Thọ Xuân.",2,Ông Lê Văn Cường,458894,458.894,89.71,"89,71"
TỈNH THANH HOÁ,4,"Gồm các huyện: Triệu Sơn, Thiệu Hóa, Yên Định và Thọ Xuân.",3,Ông Lê Thanh Hoàn,458722,458.722,89.67,"89,67"
TỈNH THANH HOÁ,4,"Gồm các huyện: Triệu Sơn, Thiệu Hóa, Yên Định và Thọ Xuân.",4,Bà Lương Thị Hương,67989,67.989,13.29,"13,29"
TỈNH THANH HOÁ,4,"Gồm các huyện: Triệu Sơn, Thiệu Hóa, Yên Định và Thọ Xuân.",5,Ông Nguyễn Hữu Thành,66617,66.617,13.02,"13,02"
TỈNH THANH HOÁ,5,"Gồm các huyện: Quan Hóa, Quan Sơn, Mường Lát, Lang Chánh, Bá Thước, Ngọc Lặc, Thường Xuân và Cẩm Thủy.",1,Ông Lại Thế Nguyên,427796,427.796,96.53,"96,53"
TỈNH THANH HOÁ,5,"Gồm các huyện: Quan Hóa, Quan Sơn, Mường Lát, Lang Chánh, Bá Thước, Ngọc Lặc, Thường Xuân và Cẩm Thủy.",2,Bà Phạm Thị Xuân,392942,392.942,88.67,"88,67"
TỈNH THANH HOÁ,5,"Gồm các huyện: Quan Hóa, Quan Sơn, Mường Lát, Lang Chánh, Bá Thước, Ngọc Lặc, Thường Xuân và Cẩm Thủy.",3,Ông Trịnh Xuân Hùng,36192,36.192,8.17,"8,17"
TỈNH THANH HOÁ,5,"Gồm các huyện: Quan Hóa, Quan Sơn, Mường Lát, Lang Chánh, Bá Thước, Ngọc Lặc, Thường Xuân và Cẩm Thủy.",4,Bà Lê Thị Hòa,26990,26.990,6.09,"6,09"
TỈNH THỪA THIÊN HUẾ,1,"Gồm thị xã Hương Trà và các huyện: Phong Điền, Quảng Điền, A Lưới.",1,Ông Phạm Trường Sơn,230261,230.261,83.54,"83,54"
TỈNH THỪA THIÊN HUẾ,1,"Gồm thị xã Hương Trà và các huyện: Phong Điền, Quảng Điền, A Lưới.",2,"Bà Nguyễn Thị Sửu (Nguyễn Thị Hường, Kê Sửu)",211052,211.052,76.57,"76,57"
TỈNH THỪA THIÊN HUẾ,1,"Gồm thị xã Hương Trà và các huyện: Phong Điền, Quảng Điền, A Lưới.",3,Bà Hoàng Thị Phương Hiền,57730,57.730,20.95,"20,95"
TỈNH THỪA THIÊN HUẾ,1,"Gồm thị xã Hương Trà và các huyện: Phong Điền, Quảng Điền, A Lưới.",4,Bà Lê Thị Thu Hương,49114,49.114,17.82,"17,82"
TỈNH THỪA THIÊN HUẾ,2,Gồm thành phố Huế và thị xã Hương Thuỷ.,1,Ông Nguyễn Thanh Hải,250390,250.390,73.85,"73,85"
TỈNH THỪA THIÊN HUẾ,2,Gồm thành phố Huế và thị xã Hương Thuỷ.,2,Ông Phạm Như Hiệp,247118,247.118,72.89,"72,89"
TỈNH THỪA THIÊN HUẾ,2,Gồm thành phố Huế và thị xã Hương Thuỷ.,3,Ông Lê Hoài Trung,228325,228.325,67.35,"67,35"
TỈNH THỪA THIÊN HUẾ,2,Gồm thành phố Huế và thị xã Hương Thuỷ.,4,Ông Lê Anh Phương,144761,144.761,42.7,"42,70"
TỈNH THỪA THIÊN HUẾ,2,Gồm thành phố Huế và thị xã Hương Thuỷ.,5,Ông Hoàng Minh,134040,134.040,39.54,"39,54"
TỈNH THỪA THIÊN HUẾ,3,"Gồm các huyện: Phú Vang, Phú Lộc và Nam Đông.",1,Ông Lê Trường Lưu,232659,232.659,86.53,"86,53"
TỈNH THỪA THIÊN HUẾ,3,"Gồm các huyện: Phú Vang, Phú Lộc và Nam Đông.",2,Ông Nguyễn Hải Nam,216986,216.986,80.7,"80,70"
TỈNH THỪA THIÊN HUẾ,3,"Gồm các huyện: Phú Vang, Phú Lộc và Nam Đông.",3,Bà Nguyễn Thị Bình,48274,48.274,17.95,"17,95"
TỈNH THỪA THIÊN HUẾ,3,"Gồm các huyện: Phú Vang, Phú Lộc và Nam Đông.",4,Bà Bùi Thúy Nga,37694,37.694,14.02,"14,02"
TỈNH TIỀN GIANG,1,"Gồm thị xã Cai Lậy và các huyện: Cái Bè, Cai Lậy.",1,Ông Nguyễn Văn Danh,417338,417.338,78.1,"78,10"
TỈNH TIỀN GIANG,1,"Gồm thị xã Cai Lậy và các huyện: Cái Bè, Cai Lậy.",2,Bà Nguyễn Kim Tuyến,405102,405.102,75.81,"75,81"
TỈNH TIỀN GIANG,1,"Gồm thị xã Cai Lậy và các huyện: Cái Bè, Cai Lậy.",3,Bà Nguyễn Thanh Cầm,360784,360.784,67.52,"67,52"
TỈNH TIỀN GIANG,1,"Gồm thị xã Cai Lậy và các huyện: Cái Bè, Cai Lậy.",4,Ông Bùi Minh Vũ,217804,217.804,40.76,"40,76"
TỈNH TIỀN GIANG,1,"Gồm thị xã Cai Lậy và các huyện: Cái Bè, Cai Lậy.",5,Bà Trần Thị Thưa,194386,194.386,36.38,"36,38"
TỈNH TIỀN GIANG,2,"Gồm thành phố Mỹ Tho và các huyện: Tân Phước, Châu Thành.",1,Ông Nguyễn Văn Dương,266111,266.111,60.24,"60,24"
TỈNH TIỀN GIANG,2,"Gồm thành phố Mỹ Tho và các huyện: Tân Phước, Châu Thành.",2,Ông Nguyễn Hoàng Mai,246162,246.162,55.72,"55,72"
TỈNH TIỀN GIANG,2,"Gồm thành phố Mỹ Tho và các huyện: Tân Phước, Châu Thành.",3,Bà Nguyễn Thị Mỹ Trang,195085,195.085,44.16,"44,16"
TỈNH TIỀN GIANG,2,"Gồm thành phố Mỹ Tho và các huyện: Tân Phước, Châu Thành.",4,Ông Hoàng Khắc Tinh,172701,172.701,39.09,"39,09"
TỈNH TIỀN GIANG,3,"Gồm thị xã Gò Công và các huyện: Chợ Gạo, Gò Công Tây, Gò Công Đông, Tân Phú Đông.",1,Ông Tạ Minh Tâm,386164,386.164,73.22,"73,22"
TỈNH TIỀN GIANG,3,"Gồm thị xã Gò Công và các huyện: Chợ Gạo, Gò Công Tây, Gò Công Đông, Tân Phú Đông.",2,Bà Nguyễn Thị Uyên Trang,365360,365.360,69.28,"69,28"
TỈNH TIỀN GIANG,3,"Gồm thị xã Gò Công và các huyện: Chợ Gạo, Gò Công Tây, Gò Công Đông, Tân Phú Đông.",3,Ông Nguyễn Minh Sơn,363332,363.332,68.9,"68,90"
TỈNH TIỀN GIANG,3,"Gồm thị xã Gò Công và các huyện: Chợ Gạo, Gò Công Tây, Gò Công Đông, Tân Phú Đông.",4,Ông Hà Thiện Ý,239167,239.167,45.35,"45,35"
TỈNH TIỀN GIANG,3,"Gồm thị xã Gò Công và các huyện: Chợ Gạo, Gò Công Tây, Gò Công Đông, Tân Phú Đông.",5,Bà Lê Thị Kim Dung,218023,218.023,41.34,"41,34"
TỈNH TRÀ VINH,1,"Gồm thành phố Trà Vinh và các huyện: Càng Long, Cầu Kè, Tiểu Cần.",1,Ông Trần Quốc Tuấn,246276,246.276,70.11,"70,11"
TỈNH TRÀ VINH,1,"Gồm thành phố Trà Vinh và các huyện: Càng Long, Cầu Kè, Tiểu Cần.",2,Bà Phạm Thị Hồng Diễm,218218,218.218,62.12,"62,12"
TỈNH TRÀ VINH,1,"Gồm thành phố Trà Vinh và các huyện: Càng Long, Cầu Kè, Tiểu Cần.",3,Ông Thạch Phước Bình,212953,212.953,60.62,"60,62"
TỈNH TRÀ VINH,1,"Gồm thành phố Trà Vinh và các huyện: Càng Long, Cầu Kè, Tiểu Cần.",4,Ông Nguyễn Ngọc Lương,206439,206.439,58.77,"58,77"
TỈNH TRÀ VINH,1,"Gồm thành phố Trà Vinh và các huyện: Càng Long, Cầu Kè, Tiểu Cần.",5,Bà Diệp Duyên Anh,163952,163.952,46.67,"46,67"
TỈNH TRÀ VINH,2,"Gồm thị xã Duyên Hải và các huyện: Châu Thành, Cầu Ngang, Trà Cú, Duyên Hải.",1,Ông Ngô Chí Cường,334732,334.732,75.55,"75,55"
TỈNH TRÀ VINH,2,"Gồm thị xã Duyên Hải và các huyện: Châu Thành, Cầu Ngang, Trà Cú, Duyên Hải.",2,Bà Huỳnh Thị Hằng Nga,293274,293.274,66.2,"66,20"
TỈNH TRÀ VINH,2,"Gồm thị xã Duyên Hải và các huyện: Châu Thành, Cầu Ngang, Trà Cú, Duyên Hải.",3,Ông Bế Trung Anh,245864,245.864,55.5,"55,50"
TỈNH TRÀ VINH,2,"Gồm thị xã Duyên Hải và các huyện: Châu Thành, Cầu Ngang, Trà Cú, Duyên Hải.",4,Ông Nguyễn Trọng Nghĩa,244643,244.643,55.22,"55,22"
TỈNH TRÀ VINH,2,"Gồm thị xã Duyên Hải và các huyện: Châu Thành, Cầu Ngang, Trà Cú, Duyên Hải.",5,Ông Võ Minh Nhựt,203111,203.111,45.85,"45,85"
TỈNH TUYÊN QUANG,1,"Gồm các huyện: Na Hang, Lâm Bình và Chiêm Hóa.",1,Ông Chẩu Văn Lâm,136326,136.326,87.63,"87,63"
TỈNH TUYÊN QUANG,1,"Gồm các huyện: Na Hang, Lâm Bình và Chiêm Hóa.",2,Bà Nguyễn Việt Hà,118844,118.844,76.4,"76,40"
TỈNH TUYÊN QUANG,1,"Gồm các huyện: Na Hang, Lâm Bình và Chiêm Hóa.",3,Ông Phạm Minh Phú,29129,29.129,18.73,"18,73"
TỈNH TUYÊN QUANG,1,"Gồm các huyện: Na Hang, Lâm Bình và Chiêm Hóa.",4,Bà Nông Thị Vĩ,25547,25.547,16.42,"16,42"
TỈNH TUYÊN QUANG,2,Gồm các huyện: Hàm Yên và Yên Sơn.,1,Bà Lò Thị Việt Hà,130557,130.557,68.84,"68,84"
TỈNH TUYÊN QUANG,2,Gồm các huyện: Hàm Yên và Yên Sơn.,2,Bà Âu Thị Mai,126926,126.926,66.92,"66,92"
TỈNH TUYÊN QUANG,2,Gồm các huyện: Hàm Yên và Yên Sơn.,3,Ông Bùi Văn Thắng,60178,60.178,31.73,"31,73"
TỈNH TUYÊN QUANG,2,Gồm các huyện: Hàm Yên và Yên Sơn.,4,Bà Nguyễn Thị Thu Trang,58841,58.841,31.02,"31,02"
TỈNH TUYÊN QUANG,3,Gồm thành phố Tuyên Quang và huyện Sơn Dương.,1,Ông Nguyễn Đắc Vinh,192297,192.297,80.68,"80,68"
TỈNH TUYÊN QUANG,3,Gồm thành phố Tuyên Quang và huyện Sơn Dương.,2,Bà Ma Thị Thúy,167534,167.534,70.29,"70,29"
TỈNH TUYÊN QUANG,3,Gồm thành phố Tuyên Quang và huyện Sơn Dương.,3,Bà Lê Hải Yến,61676,61.676,25.88,"25,88"
TỈNH TUYÊN QUANG,3,Gồm thành phố Tuyên Quang và huyện Sơn Dương.,4,Bà Vi Thị Yến,52328,52.328,21.95,"21,95"
TỈNH VĨNH LONG,1,"Gồm thành phố Vĩnh Long và các huyện: Long Hồ, Mang Thít, Tam Bình.",1,Ông Bùi Văn Nghiêm,343719,343.719,74.1,"74,10"
TỈNH VĨNH LONG,1,"Gồm thành phố Vĩnh Long và các huyện: Long Hồ, Mang Thít, Tam Bình.",2,Bà Nguyễn Thị Minh Trang,309805,309.805,66.79,"66,79"
TỈNH VĨNH LONG,1,"Gồm thành phố Vĩnh Long và các huyện: Long Hồ, Mang Thít, Tam Bình.",3,Ông Trịnh Minh Bình,265720,265.720,57.29,"57,29"
TỈNH VĨNH LONG,1,"Gồm thành phố Vĩnh Long và các huyện: Long Hồ, Mang Thít, Tam Bình.",4,Ông Vũ Minh Đạo,252197,252.197,54.37,"54,37"
TỈNH VĨNH LONG,1,"Gồm thành phố Vĩnh Long và các huyện: Long Hồ, Mang Thít, Tam Bình.",5,Bà Lê Thị Huế Nhi,209108,209.108,45.08,"45,08"
TỈNH VĨNH LONG,2,"Gồm thị xã Bình Minh và các huyện: Bình Tân, Trà Ôn, Vũng Liêm.",1,Ông Nguyễn Thanh Long,250621,250.621,67.55,"67,55"
TỈNH VĨNH LONG,2,"Gồm thị xã Bình Minh và các huyện: Bình Tân, Trà Ôn, Vũng Liêm.",2,Bà Nguyễn Thị Quyên Thanh,248980,248.980,67.11,"67,11"
TỈNH VĨNH LONG,2,"Gồm thị xã Bình Minh và các huyện: Bình Tân, Trà Ôn, Vũng Liêm.",3,Ông Nguyễn Thanh Phong,242697,242.697,65.42,"65,42"
TỈNH VĨNH LONG,2,"Gồm thị xã Bình Minh và các huyện: Bình Tân, Trà Ôn, Vũng Liêm.",4,Bà Nguyễn Huỳnh Thu,196003,196.003,52.83,"52,83"
TỈNH VĨNH LONG,2,"Gồm thị xã Bình Minh và các huyện: Bình Tân, Trà Ôn, Vũng Liêm.",5,Bà Trần Thị Hồng Huyến,170660,170.660,46.0,46
TỈNH VĨNH PHÚC,1,"Gồm các thành phố: Vĩnh Yên, Phúc Yên và các huyện: Vĩnh Tường, Yên Lạc.",1,Bà Hoàng Thị Thúy Lan,391792,391.792,92.68,"92,68"
TỈNH VĨNH PHÚC,1,"Gồm các thành phố: Vĩnh Yên, Phúc Yên và các huyện: Vĩnh Tường, Yên Lạc.",2,Ông Bùi Thanh Sơn,376839,376.839,89.14,"89,14"
TỈNH VĨNH PHÚC,1,"Gồm các thành phố: Vĩnh Yên, Phúc Yên và các huyện: Vĩnh Tường, Yên Lạc.",3,Ông Trần Văn Tiến,364072,364.072,86.12,"86,12"
